2016-03-01,esercizi alberghieri,Paesi esteri,1329,5004
2016-03-01,esercizi extra-alberghieri,Italia,1277,4480
2016-03-01,esercizi extra-alberghieri,Paesi esteri,99,480
2016-04-01,esercizi alberghieri,Italia,13991,29756
2016-04-01,esercizi alberghieri,Paesi esteri,1933,6304
2016-04-01,esercizi extra-alberghieri,Italia,3732,21350
2016-04-01,esercizi extra-alberghieri,Paesi esteri,684,2623
2016-05-01,esercizi alberghieri,Italia,15224,31613
2016-05-01,esercizi alberghieri,Paesi esteri,4101,16953
2016-05-01,esercizi extra-alberghieri,Italia,5313,60762
2016-05-01,esercizi extra-alberghieri,Paesi esteri,4372,25671
2016-06-01,esercizi alberghieri,Italia,49282,228856
2016-06-01,esercizi alberghieri,Paesi esteri,7102,42002
2016-06-01,esercizi extra-alberghieri,Italia,27572,202958
2016-06-01,esercizi extra-alberghieri,Paesi esteri,5801,41205
2016-07-01,esercizi alberghieri,Italia,75368,445680
2016-07-01,esercizi alberghieri,Paesi esteri,11547,76270
2016-07-01,esercizi extra-alberghieri,Italia,45471,393212
2016-07-01,esercizi extra-alberghieri,Paesi esteri,10537,86083
2016-08-01,esercizi alberghieri,Italia,82013,542862
2016-08-01,esercizi alberghieri,Paesi esteri,6542,45812
2016-08-01,esercizi extra-alberghieri,Italia,49079,531470
2016-08-01,esercizi extra-alberghieri,Paesi esteri,8031,78802
2016-09-01,esercizi alberghieri,Italia,23095,120924
2016-09-01,esercizi alberghieri,Paesi esteri,5113,34806
2016-09-01,esercizi extra-alberghieri,Italia,6112,80391
2016-09-01,esercizi extra-alberghieri,Paesi esteri,3366,34331
2016-10-01,esercizi alberghieri,Italia,10305,20757
2016-10-01,esercizi alberghieri,Paesi esteri,2343,8224
2016-10-01,esercizi extra-alberghieri,Italia,1245,5057
2016-10-01,esercizi extra-alberghieri,Paesi esteri,910,6374
2016-11-01,esercizi alberghieri,Italia,9210,45737
2016-11-01,esercizi alberghieri,Paesi esteri,986,8410
2016-11-01,esercizi extra-alberghieri,Italia,792,4356
2016-11-01,esercizi extra-alberghieri,Paesi esteri,98,491
2016-12-01,esercizi alberghieri,Italia,8793,31386
2016-12-01,esercizi alberghieri,Paesi esteri,818,5463
2016-12-01,esercizi extra-alberghieri,Italia,1256,5198
2016-12-01,esercizi extra-alberghieri,Paesi esteri,82,286
2017-01-01,esercizi alberghieri,Italia,12188,51966
2017-01-01,esercizi alberghieri,Paesi esteri,738,3699
2017-01-01,esercizi extra-alberghieri,Italia,711,5095
2017-01-01,esercizi extra-alberghieri,Paesi esteri,24,241
2017-02-01,esercizi alberghieri,Italia,7521,42132
2017-02-01,esercizi alberghieri,Paesi esteri,714,3467
2017-02-01,esercizi extra-alberghieri,Italia,758,4887
2017-02-01,esercizi extra-alberghieri,Paesi esteri,78,336
2017-03-01,esercizi alberghieri,Italia,9770,38535
2017-03-01,esercizi alberghieri,Paesi esteri,1067,4524
2017-03-01,esercizi extra-alberghieri,Italia,1217,6844
2017-03-01,esercizi extra-alberghieri,Paesi esteri,109,355
2017-04-01,esercizi alberghieri,Italia,18600,57302
2017-04-01,esercizi alberghieri,Paesi esteri,1927,6655
