Territorio;Indicatori;Tipologia di esercizio;Paese di residenza dei clienti;TIME;Value;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2010;60511;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2010;51517;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2010;64393;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2010;48547;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2010;78953;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2010;63446;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2010;26361;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2010;17887;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2011;26150;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2011;27919;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2011;32920;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2011;47611;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2011;73864;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2011;77591;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2011;80648;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2011;58826;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2011;100014;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2011;70633;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2011;28212;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2011;17061;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2012;28752;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2012;30459;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2012;32349;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2012;53107;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2012;85524;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2012;81714;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2012;87019;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2012;73364;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2012;104693;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2012;77892;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2012;30514;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2012;17475;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2013;31279;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2013;30038;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2013;43013;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2013;58272;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2013;97628;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2013;93001;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2013;98260;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2013;71784;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2013;119815;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2013;87649;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2013;35518;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2013;20776;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2014;35266;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2014;32833;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2014;38912;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2014;62279;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2014;97477;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2014;82780;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2014;94310;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2014;73205;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2014;103924;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2014;74863;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2014;29102;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2014;20385;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2015;38840;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2015;41561;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2015;56627;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2015;80843;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2015;133905;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2015;130527;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2015;137004;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2015;115991;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2015;156327;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2015;118107;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2015;65672;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2015;28941;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2016;51071;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2016;52795;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2016;69166;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2016;96023;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2016;169306;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2016;152807;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2016;145214;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2016;118985;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2016;168337;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2016;136870;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2016;60202;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2016;32917;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2017;57498;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2017;60437;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2017;68976;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2017;102150;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2017;172253;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2017;166244;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2017;163978;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2017;131397;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2017;193771;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2017;137055;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2017;61186;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2017;34132;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2018;68914;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2018;65527;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2018;78601;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2018;109950;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2018;185608;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2018;141833;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2018;147771;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2018;129546;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2018;165980;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2018;118567;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2018;50233;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2018;28576;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2019;51512;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2019;49271;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2019;58974;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2019;86331;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2019;135329;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2019;130521;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2019;131858;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2019;123710;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2019;150557;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2019;111207;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2019;53207;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2019;29753;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2020;47526;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2020;41190;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2020;8508;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2020;281;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2020;384;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2020;1493;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2020;4154;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2020;7014;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2020;4918;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2020;3671;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2020;1514;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2020;1316;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/01/2021;1648;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/02/2021;1928;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/03/2021;1931;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/04/2021;2163;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/05/2021;4419;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/06/2021;7176;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/07/2021;12687;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/08/2021;14653;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/09/2021;13322;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/10/2021;14917;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/11/2021;9271;;;;;
Italia;presenze;esercizi alberghieri;Argentina;01/12/2021;8178;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2008;77170;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2008;62647;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2008;58661;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2008;84156;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2008;104333;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2008;87859;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2008;144374;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2008;79283;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2008;119791;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2008;119223;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2008;63202;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2008;58738;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2009;61411;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2009;47007;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2009;46832;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2009;80706;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2009;86300;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2009;78446;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2009;129894;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2009;75853;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2009;119480;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2009;123670;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2009;63826;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2009;63062;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2010;72989;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2010;60866;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2010;58601;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2010;101805;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2010;119614;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2010;101083;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2010;165422;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2010;96586;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2010;159637;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2010;154075;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2010;80062;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2010;76657;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2011;92244;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2011;62797;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2011;90326;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2011;147629;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2011;167683;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2011;141488;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2011;208141;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2011;118676;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2011;203245;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2011;182719;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2011;87390;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2011;80272;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2012;100240;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2012;78865;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2012;78942;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2012;144006;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2012;176943;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2012;148636;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2012;217782;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2012;119404;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2012;193835;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2012;169284;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2012;91275;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2012;79225;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2013;92684;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2013;72007;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2013;86780;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2013;122664;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2013;172633;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2013;149464;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2013;196567;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2013;133672;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2013;197827;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2013;169888;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2013;93885;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2013;83211;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2014;100848;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2014;66863;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2014;92431;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2014;156290;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2014;170281;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2014;128824;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2014;168946;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2014;135648;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2014;209742;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2014;180238;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2014;94683;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2014;92750;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2015;141331;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2015;90599;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2015;88329;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2015;165857;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2015;196317;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2015;173126;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2015;225844;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2015;154138;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2015;210269;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2015;171267;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2015;101249;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2015;78121;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2016;101152;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2016;78567;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2016;81186;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2016;117420;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2016;157264;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2016;141008;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2016;168936;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2016;124192;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2016;183707;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2016;166304;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2016;115673;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2016;92109;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2017;129630;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2017;86944;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2017;103293;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2017;143755;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2017;201036;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2017;188010;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2017;227424;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2017;152908;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2017;217179;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2017;192035;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2017;117927;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2017;96254;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2018;145271;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2018;100775;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2018;111410;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2018;161252;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2018;220308;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2018;189230;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2018;231245;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2018;167354;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2018;216452;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2018;179717;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2018;129833;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2018;112514;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2019;155062;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2019;96224;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2019;131179;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2019;167479;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2019;201629;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2019;210997;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2019;274975;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2019;180866;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2019;242025;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2019;202010;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2019;138071;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2019;116604;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2020;151334;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2020;88867;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2020;13805;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2020;2568;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2020;5306;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2020;5397;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2020;14305;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2020;22051;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2020;15709;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2020;9841;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2020;4570;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2020;3672;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/01/2021;4124;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/02/2021;4261;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/03/2021;3718;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/04/2021;3739;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/05/2021;7185;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/06/2021;14577;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/07/2021;25452;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/08/2021;27581;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/09/2021;23609;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/10/2021;22708;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/11/2021;19138;;;;;
Italia;presenze;esercizi alberghieri;Brasile;01/12/2021;19630;;;;;
Italia;presenze;esercizi extra-alberghieri;Cipro;01/01/2008;73;;;;;
Italia;presenze;esercizi extra-alberghieri;Cipro;01/02/2008;472;;;;;
Italia;presenze;esercizi extra-alberghieri;Cipro;01/03/2008;351;;;;;
Italia;presenze;esercizi extra-alberghieri;Cipro;01/04/2008;406;;;;;
Italia;presenze;esercizi extra-alberghieri;Cipro;01/05/2008;213;;;;;
Italia;presenze;esercizi extra-alberghieri;Cipro;01/06/2008;287;;;;;
